NA1_5255129245,MIDDLE,XgtH5v7_HVcZthaBQPnaijsXo7drICXsdR2rlrGCT7Xh2LKru1eQ64a7r89CIiK3pYp04TeklyIMHA,Mordekaiser,8000,"[8010, 9111, 9104, 8299]",8200,"[8236, 8210]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5007}","{""item0"": 1082, ""item1"": 3084, ""item2"": 4633, ""item3"": 3009, ""item4"": 6653, ""item5"": 3065}","{""summoner1Id"": 14, ""summoner2Id"": 4}",[],True
NA1_5255129245,UTILITY,mDExrBFZgviCJbsh_o8-Q7al1fdE0qhlNmddTkK_iP6MjT-epRHhUCcAJfh9ck-1UNnnoKJLM-ndjw,Janna,8300,"[8351, 8304, 8345, 8410]",8400,"[8463, 8453]","{""defense"": 5013, ""flex"": 5008, ""offense"": 5007}","{""item0"": 3871, ""item1"": 324005, ""item2"": 3170, ""item3"": 326617, ""item4"": 1026, ""item5"": 3114}","{""summoner1Id"": 4, ""summoner2Id"": 12}",[],True
NA1_5254712497,Invalid,pFQi-pLvryC5ZrtimklBh4pVVyxJCjlRrifdIeb__uD2QtOSCqUpnsBvZZJLjFiCBjsf6VW8kLKpiw,Jinx,8100,"[8112, 8139, 8140, 8106]",8000,"[9111, 8014]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5005}","{""item0"": 6672, ""item1"": 3006, ""item2"": 3036, ""item3"": 3032, ""item4"": 6676, ""item5"": 0}","{""summoner1Id"": 6, ""summoner2Id"": 4}",[],True
NA1_5254712497,Invalid,4AwoMkl8_Bs_T7hHsr42tIcfnNlEK1Q14ThjQcW3zQmKBH7sb8SVAPky2WI2La7A_52DsmIkuhaTIQ,Gangplank,8400,"[8437, 8446, 8429, 8451]",8200,"[8210, 8226]","{""defense"": 5001, ""flex"": 5010, ""offense"": 5007}","{""item0"": 3042, ""item1"": 6662, ""item2"": 3084, ""item3"": 3111, ""item4"": 6675, ""item5"": 4401}","{""summoner1Id"": 32, ""summoner2Id"": 4}",[],True
NA1_5254712497,Invalid,FwXxPzAP5Pk4gmP_gil28KLPvp53rqnhSoaeYHZPUJWQut_nVfrGFQW8W2Ecc1obISlybQluX3_cvg,Cassiopeia,8000,"[8010, 8009, 9105, 8014]",8100,"[8139, 8135]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5008}","{""item0"": 6657, ""item1"": 1026, ""item2"": 3040, ""item3"": 6653, ""item4"": 2503, ""item5"": 4633}","{""summoner1Id"": 6, ""summoner2Id"": 4}",[],True
NA1_5254712497,Invalid,tsrG--ucwtq__7T1JKmBRkii4iMXWfBUUTRir8uUdktAiPIqYHQ-uNpYRBFKtebSyDHlOjwM2AmNuw,Samira,8000,"[8010, 9101, 9103, 8017]",8400,"[8453, 8473]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5008}","{""item0"": 6676, ""item1"": 6699, ""item2"": 3036, ""item3"": 3031, ""item4"": 6692, ""item5"": 3072}","{""summoner1Id"": 4, ""summoner2Id"": 32}",[],True
NA1_5254712497,Invalid,mDExrBFZgviCJbsh_o8-Q7al1fdE0qhlNmddTkK_iP6MjT-epRHhUCcAJfh9ck-1UNnnoKJLM-ndjw,Malzahar,8200,"[8214, 8226, 8210, 8237]",8000,"[8014, 8009]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5008}","{""item0"": 6653, ""item1"": 3040, ""item2"": 3020, ""item3"": 3116, ""item4"": 3165, ""item5"": 4630}","{""summoner1Id"": 4, ""summoner2Id"": 21}",[],True
NA1_5254704363,Invalid,00DkQ_j8m2cqlYm1sKOf-fchr_vKEv9S_ZdEZ5nxx2BiQnwcMJfHEvrAacct2S-dl65hb3m3w6IgBw,Diana,8000,"[8010, 9111, 9105, 8299]",8100,"[8143, 8135]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5008}","{""item0"": 6653, ""item1"": 4633, ""item2"": 2502, ""item3"": 8020, ""item4"": 6665, ""item5"": 3020}","{""summoner1Id"": 4, ""summoner2Id"": 32}",[],True
NA1_5254704363,Invalid,PteBadPEVS5kjm8OaGZEQe6-ZMj9bxXhA6bf4h03W2XJY6SNLuImVk3GHGb09CVNtN8CaIUq4sc65w,Vex,8100,"[8128, 8126, 8140, 8106]",8200,"[8226, 8210]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5008}","{""item0"": 6655, ""item1"": 3135, ""item2"": 3020, ""item3"": 4646, ""item4"": 4645, ""item5"": 3802}","{""summoner1Id"": 4, ""summoner2Id"": 32}",[],True
NA1_5254704363,Invalid,wO5RFILwdy-Sd6lhyrUKaDMTXNpIurdwrYfGWsOVJmgXmK66TZQcof9Uzi3BWUnlv0WTD8yeK60vwg,Aurora,8100,"[8112, 8143, 8140, 8106]",8200,"[8226, 8210]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5008}","{""item0"": 6655, ""item1"": 2508, ""item2"": 3118, ""item3"": 3135, ""item4"": 4645, ""item5"": 3147}","{""summoner1Id"": 4, ""summoner2Id"": 14}",[],True
NA1_5254704363,Invalid,Pr0gRmjYvuN-o8Z9lpxW-41HODZVHdD_C9gZ_LSastJBL3UCWhQ1O2PRsdnzfhbZKLFU9IAUbpE1fQ,Varus,8200,"[8229, 8224, 8210, 8237]",8100,"[8139, 8106]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5007}","{""item0"": 3042, ""item1"": 126697, ""item2"": 3118, ""item3"": 3158, ""item4"": 6695, ""item5"": 2020}","{""summoner1Id"": 32, ""summoner2Id"": 4}",[],True
NA1_5254704363,Invalid,IRd5kiz-tY6dy4UXqM0jET_0Ia7AUDjpFlCsBZgXasMe-PJzxyMYGHskki5cWfk8izmjpkSGr31NTQ,Fizz,8400,"[8437, 8401, 8444, 8453]",8200,"[8226, 8210]","{""defense"": 5001, ""flex"": 5010, ""offense"": 5007}","{""item0"": 3084, ""item1"": 3121, ""item2"": 2502, ""item3"": 3065, ""item4"": 6664, ""item5"": 0}","{""summoner1Id"": 4, ""summoner2Id"": 32}",[],True
NA1_5254702908,Invalid,XOLR9CDWPfAv49IQ2m7UjnQunwsRFBptpQyaES9vqKVQnjYUY3i2jJBpqZRdqbpTbq7mb_q837CVbw,Ryze,8100,"[8112, 8143, 8140, 8135]",8200,"[8237, 8233]","{""defense"": 5011, ""flex"": 5008, ""offense"": 5008}","{""item0"": 3040, ""item1"": 6657, ""item2"": 3020, ""item3"": 4645, ""item4"": 1058, ""item5"": 1058}","{""summoner1Id"": 4, ""summoner2Id"": 32}",[],True
NA1_5254702908,Invalid,tsrG--ucwtq__7T1JKmBRkii4iMXWfBUUTRir8uUdktAiPIqYHQ-uNpYRBFKtebSyDHlOjwM2AmNuw,Teemo,8300,"[8369, 8321, 8313, 8347]",8100,"[8126, 8105]","{""defense"": 5013, ""flex"": 5008, ""offense"": 5008}","{""item0"": 3118, ""item1"": 6653, ""item2"": 2503, ""item3"": 4633, ""item4"": 0, ""item5"": 0}","{""summoner1Id"": 4, ""summoner2Id"": 32}",[],True
NA1_5254702908,Invalid,mDExrBFZgviCJbsh_o8-Q7al1fdE0qhlNmddTkK_iP6MjT-epRHhUCcAJfh9ck-1UNnnoKJLM-ndjw,Zyra,8100,"[8128, 8126, 8140, 8106]",8000,"[8014, 8009]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5008}","{""item0"": 6653, ""item1"": 3040, ""item2"": 3116, ""item3"": 3020, ""item4"": 3916, ""item5"": 0}","{""summoner1Id"": 4, ""summoner2Id"": 21}",[],True
NA1_5254702908,Invalid,YDjVvEUrDTUI81Z0HWj4XhY0u9G1OSSXY0FHlLmyxTj1Co2bVeU7zjt7nH0WrR93h5uoHcbkD6X_8w,Jinx,8000,"[8008, 8009, 9103, 8014]",8100,"[8139, 8135]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5005}","{""item0"": 3032, ""item1"": 3006, ""item2"": 6676, ""item3"": 3085, ""item4"": 1038, ""item5"": 0}","{""summoner1Id"": 4, ""summoner2Id"": 21}",[],True
NA1_5254702908,Invalid,DM1MzwwkRfEsoXlqQ5H3wvACrvaYG-qb1PA9r7FUIjMG0kWRJF-8vsnBd8IWjuXAiID56RyecjuZ3Q,TahmKench,8400,"[8437, 8401, 8444, 8451]",8000,"[9111, 9105]","{""defense"": 5001, ""flex"": 5001, ""offense"": 5005}","{""item0"": 3084, ""item1"": 3047, ""item2"": 2502, ""item3"": 3083, ""item4"": 0, ""item5"": 0}","{""summoner1Id"": 32, ""summoner2Id"": 4}",[],True
