match_id,lane,winner_puuid,winner_champion,loser_puuid,loser_champion,winner_primary_style,winner_primary_selections,winner_sub_style,winner_sub_selections,winner_stat_perks,winner_items,winner_summoner_spells,loser_primary_style,loser_primary_selections,loser_sub_style,loser_sub_selections,loser_stat_perks,loser_items,loser_summoner_spells,winner_bans,loser_bans
NA1_5245039639,MIDDLE,qzWOtHTd6LhuCfcXPxO35kvMmN-_uV-CQKD8T6zrEQKsSVh0HZgJGaIALBCZcwvRyABHXknrI3UuAQ,AurelionSol,vfM7Gww0JnUSGODkMa7n51mFuk7vbE0DpZJcX2J2uhJOorLkYdWVVPOwHVBZD0EIasGE3jK7yvqBlA,Lux,8000,"[8008, 9111, 9104, 8014]",8400,"[8473, 8242]","{'defense': 5001, 'flex': 5010, 'offense': 5008}","{'item0': 6653, 'item1': 3089, 'item2': 3102, 'item3': 3116, 'item4': 2503, 'item5': 3118}","{'summoner1Id': 4, 'summoner2Id': 14}",8200,"[8229, 8224, 8210, 8237]",8100,"[8106, 8139]","{'defense': 5013, 'flex': 5008, 'offense': 5007}","{'item0': 3916, 'item1': 6655, 'item2': 3020, 'item3': 4645, 'item4': 3089, 'item5': 4629}","{'summoner1Id': 14, 'summoner2Id': 4}","[32, 105, 143, 35, 83]","[25, 29, 75, 131, 122]"
NA1_5245039639,JUNGLE,v0WituMF-YWUlB8Lkjbc15Y7pFHGIeGYw6cc2TJiTMujkGrNIqaKOv2hN5-h75kCFwgqLbPARCfuWQ,Maokai,x9IrggI_sd9JFk_bp05F7uypvW4k_ao3cvW-dJDvekQOMzGLtp-tKOmSMhK8-jQ6xDMyIy2VsLAFLg,MasterYi,8200,"[8230, 8275, 8210, 8232]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 6653, 'item1': 3110, 'item2': 2502, 'item3': 3075, 'item4': 3173, 'item5': 3068}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8008, 9111, 9104, 8014]",8100,"[8143, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3124, 'item1': 3153, 'item2': 3748, 'item3': 6672, 'item4': 3006, 'item5': 3181}","{'summoner1Id': 4, 'summoner2Id': 11}","[32, 105, 143, 35, 83]","[25, 29, 75, 131, 122]"
NA1_5245039639,BOTTOM,Mnv6fS6vr8pj3d9kc0FTIwkPjVnUIsK3F5Q880Q8MTBgiU9cwGbOu8BLJkTbPliCAV5hz-0fG2iDbQ,Vayne,qTEWm6LI1FVS3C1TA8YuGe2jqxvWFKrAKaAqNxKdM421aTqf40daNiLCQQn8us_zY7y-qtfPHjS-Nw,Varus,8000,"[8008, 9111, 9104, 8014]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3124, 'item1': 3153, 'item2': 3172, 'item3': 3302, 'item4': 6665, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8008, 9101, 9104, 8017]",8300,"[8345, 8347]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3026, 'item1': 3124, 'item2': 3006, 'item3': 3153, 'item4': 3302, 'item5': 1057}","{'summoner1Id': 21, 'summoner2Id': 4}","[32, 105, 143, 35, 83]","[25, 29, 75, 131, 122]"
NA1_5245039639,UTILITY,xMUe6eYg7lqWsmU4_X9jbUBfgptkNmiixlszNszRm368xqn51eY1sFNf0UH750bklaOuQpd9KSiyeA,Pantheon,0k2Ze5AOXRgoGe3NVBte9_V81tDaFH212_OIIdNAn89Ljzx00dYVRlTKmwei02dBeUKg77TnaIvAvQ,Leona,8000,"[8005, 9111, 9105, 8014]",8100,"[8126, 8105]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3877, 'item1': 6692, 'item2': 3174, 'item3': 3179, 'item4': 3153, 'item5': 6610}","{'summoner1Id': 14, 'summoner2Id': 4}",8400,"[8437, 8446, 8473, 8451]",8100,"[8106, 8126]","{'defense': 5011, 'flex': 5001, 'offense': 5005}","{'item0': 3877, 'item1': 3075, 'item2': 1011, 'item3': 3047, 'item4': 3121, 'item5': 6692}","{'summoner1Id': 4, 'summoner2Id': 14}","[32, 105, 143, 35, 83]","[25, 29, 75, 131, 122]"
NA1_5245268828,TOP,in6B3_K_5DaWljO06GqIeXhkY5u-8KqWTLIfx-FVfh8ibk4TmRRinzifpYxvWvg2k500oSYMWaEJQg,Quinn,3sUv3hGw-wRbv1pSfMZZDtiQ-ms2K1kFApEXxj6jo5_F2bgw_YASn0V-Tr6Ya98a-Sud2_c2D8kC9Q,Volibear,8100,"[8112, 8143, 8140, 8135]",8200,"[8236, 8233]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6698, 'item1': 6676, 'item2': 3013, 'item3': 1018, 'item4': 3814, 'item5': 3035}","{'summoner1Id': 14, 'summoner2Id': 4}",8000,"[8005, 9111, 9104, 8299]",8400,"[8429, 8446]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3067, 'item1': 6662, 'item2': 3173, 'item3': 4633, 'item4': 3211, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[99, 54, 143, 90, 11]","[21, 90, 17, 51, -1]"
NA1_5245268828,MIDDLE,ceBWscKRzLvqppqv4R80IxlCllV72ll2JAkrvZyBZ6sjTULnRevUBrzIK3bsIZvwjEG2Z48wT7NCew,Aurora,Aof6Z2WIuRTbIIfUmM9OyNO3muarbVuOgnFZJfnjUOYwryOjjanmDaN_2eLb9RNg9PGiFNJpdGwIZQ,Akali,8100,"[8112, 8139, 8140, 8106]",8200,"[8226, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3089, 'item1': 6655, 'item2': 4630, 'item3': 3020, 'item4': 4645, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}",8100,"[8112, 8143, 8140, 8106]",8400,"[8444, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3152, 'item1': 3157, 'item2': 3175, 'item3': 1054, 'item4': 3102, 'item5': 4646}","{'summoner1Id': 4, 'summoner2Id': 14}","[99, 54, 143, 90, 11]","[21, 90, 17, 51, -1]"
NA1_5245268828,JUNGLE,CJHhJdmsw6W_uM2aQFdV5jmylCXOgnDx-nKNN5mLjYT5YU1ANB0U799Kq1_vfNZ8eezpZF2Ev8xgGA,Diana,PY7SbPVRE7waqXolUSo7kfAgHn3BJt460BEQhGtLqNioA8obHhPtADmHtW-LnzrrZKgf0G79vF8I5w,Darius,8000,"[8010, 9111, 9104, 8014]",8300,"[8304, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3020, 'item1': 3157, 'item2': 6653, 'item3': 2502, 'item4': 1033, 'item5': 4633}","{'summoner1Id': 11, 'summoner2Id': 4}",8200,"[8230, 8275, 8234, 8232]",8000,"[9111, 9104]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3142, 'item1': 3742, 'item2': 3170, 'item3': 3053, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}","[99, 54, 143, 90, 11]","[21, 90, 17, 51, -1]"
NA1_5245268828,BOTTOM,WtQdreDsbZ8PLyGuEzN2N0p-li10aijwcTm8Hgv0toOjzWYx9-r-b9_j_Am1sYy-fFxgkBZKHRWuMw,Ashe,EQXjXaPnLbMquusVTLQQvTKfio227NzkLOrsUYgHgZPH5UXIvUN1oj2jCXmwHlqxOBCSFS5mkVhZEQ,Jhin,8000,"[8008, 8009, 9104, 8017]",8300,"[8345, 8410]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6672, 'item2': 3006, 'item3': 3046, 'item4': 3072, 'item5': 3123}","{'summoner1Id': 4, 'summoner2Id': 21}",8100,"[8128, 8126, 8140, 8135]",8200,"[8234, 8236]","{'defense': 5013, 'flex': 5010, 'offense': 5008}","{'item0': 3094, 'item1': 6676, 'item2': 3170, 'item3': 3031, 'item4': 3036, 'item5': 1029}","{'summoner1Id': 14, 'summoner2Id': 4}","[99, 54, 143, 90, 11]","[21, 90, 17, 51, -1]"
NA1_5245268828,UTILITY,Hjr9zSaPaTs-NZZrnhyQY1ZHP9wV_48Ws6rRRT86Fvkyt87PSO-6x0f8iZeX6yfvVRkcwmYGuxtdIg,Velkoz,QctnFmJNwXs61EBZ4JsFAuO3ydNWhxQZXNR0UhXQdu4KdLHcilZUqX0QTqQB9JJLtclKMivkI25AYA,Soraka,8100,"[8128, 8126, 8141, 8105]",8200,"[8224, 8236]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 3041, 'item1': 3871, 'item2': 4628, 'item3': 2055, 'item4': 3020, 'item5': 3118}","{'summoner1Id': 4, 'summoner2Id': 7}",8200,"[8214, 8226, 8210, 8237]",8400,"[8473, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3870, 'item1': 3107, 'item2': 6617, 'item3': 3170, 'item4': 1011, 'item5': 3801}","{'summoner1Id': 4, 'summoner2Id': 7}","[99, 54, 143, 90, 11]","[21, 90, 17, 51, -1]"
NA1_5244706809,TOP,U_bOIBo6t4hzK-j2hQFAbDVvvN6KopyS3XF4t_of3S0sDQzHIJaSRvMgnJOTIyJ_PH_j2LHslWPIjw,Smolder,w8S1wKlU0ggzF_uMaxwd6UpnqG2vzvSBxrhlYVySBDTARlvxtPyj0lQs3wdT8hj6lAYn09gw4CJlww,Sion,8400,"[8437, 8446, 8473, 8451]",8000,"[9105, 8017]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3078, 'item1': 6694, 'item2': 3171, 'item3': 3042, 'item4': 6697, 'item5': 2021}","{'summoner1Id': 4, 'summoner2Id': 12}",8200,"[8230, 8226, 8234, 8236]",8400,"[8446, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3068, 'item1': 3084, 'item2': 3047, 'item3': 3075, 'item4': 2502, 'item5': 1029}","{'summoner1Id': 4, 'summoner2Id': 12}","[86, 25, 143, 35, 157]","[91, 122, 32, 234, 223]"
NA1_5244706809,MIDDLE,BWwYvzw40Dc_nWa0B4qdCddHflIEBIZtP-WQtGwueAsEBwcvuz2fs6s9Z407SHBMNxVnFweWBTweaQ,Neeko,ayt1vjIpHFu95K68T78Te3AlZp_ORNECPMKIDkGD-u7RnXuK-en6SLuo_ecg65f_Tf2yvqmkciN23w,Malphite,8200,"[8229, 8226, 8210, 8237]",8300,"[8345, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3175, 'item1': 3157, 'item2': 6655, 'item3': 4645, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}",8200,"[8229, 8226, 8210, 8236]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 4629, 'item1': 3118, 'item2': 3111, 'item3': 6665, 'item4': 1028, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[86, 25, 143, 35, 157]","[91, 122, 32, 234, 223]"
NA1_5244706809,JUNGLE,1YRO6nN4FELlMOYuJKgavLASOYyAm6NCEf5SpFtyTInc4602rccZXk1ndrAfrhP-O26UzRGLaS_jsA,Warwick,RBZwRU1YA_kMvbPVlCRoFcwpgkjWMJhaXNE_9Ujc-wjmwTIifArxWK1qE-VVi3BwNi3vRMpDqHO2kQ,Volibear,8000,"[8008, 9111, 9104, 8299]",8200,"[8234, 8232]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3078, 'item1': 3074, 'item2': 3170, 'item3': 3153, 'item4': 2055, 'item5': 3076}","{'summoner1Id': 11, 'summoner2Id': 4}",8000,"[8005, 9111, 9105, 8299]",8200,"[8234, 8232]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6657, 'item1': 6610, 'item2': 3158, 'item3': 6675, 'item4': 3076, 'item5': 1031}","{'summoner1Id': 4, 'summoner2Id': 11}","[86, 25, 143, 35, 157]","[91, 122, 32, 234, 223]"
NA1_5244706809,BOTTOM,PCCNcMgUFUDgKUPkcVWe0dId1F10NgmRWC8PjGy6SF1nCSHx5TCJQhyxGNb9Ocguj9f_cdxLnVA2KQ,Urgot,1JB_nZBIW2sREoD6nnsKPOaFzK6L3TRUPJSrffmWzddIQ3PFtvAgSPnNSBm0crKIHX6XYlC4ir5HzQ,Vayne,8000,"[8005, 9111, 9105, 8299]",8400,"[8473, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3053, 'item1': 3077, 'item2': 3047, 'item3': 3071, 'item4': 2022, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8008, 9111, 9104, 8014]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6665, 'item1': 3153, 'item2': 3006, 'item3': 6672, 'item4': 3033, 'item5': 3046}","{'summoner1Id': 4, 'summoner2Id': 6}","[86, 25, 143, 35, 157]","[91, 122, 32, 234, 223]"
NA1_5244706809,UTILITY,CJF-j2qso_t_jIWXLTL6Kam7dJPGRlUJ6Wpc4_P9eDdbnIfmZlvysy3l5DNeh9McYoduUKfc3ztUEQ,Lux,O5KYq6mazdRpH7Wc_qLZ60J6aRHyQxh7qtfQ3fRBJVk12hmdpZGV86yoRzoYo_erPDf9WmM_XwVJNQ,Soraka,8100,"[8112, 8139, 8140, 8106]",8000,"[9111, 8017]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3871, 'item1': 6655, 'item2': 3170, 'item3': 3916, 'item4': 4646, 'item5': 3802}","{'summoner1Id': 14, 'summoner2Id': 4}",8200,"[8214, 8224, 8210, 8236]",8400,"[8453, 8463]","{'defense': 5013, 'flex': 5010, 'offense': 5007}","{'item0': 3870, 'item1': 3041, 'item2': 3110, 'item3': 3504, 'item4': 3009, 'item5': 3114}","{'summoner1Id': 4, 'summoner2Id': 7}","[86, 25, 143, 35, 157]","[91, 122, 32, 234, 223]"
NA1_5244438737,TOP,8mJzhX-7QQzzWyfgDmp9qwNaRtHhYebbVuKwDYBUwH5UJNq7nbk_1SremT2SpCjMZIGvDiXTVhopVA,Sett,IXAryYd8epO-apW4CBxweIFEQaiFh7fvKeyacwbLV8tNoU2RdfD3mpEZHPBSp7-RDQ0t9dqDHzexdg,Vladimir,8000,"[8010, 9111, 9104, 8299]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6631, 'item1': 1055, 'item2': 3111, 'item3': 3181, 'item4': 1037, 'item5': 2021}","{'summoner1Id': 4, 'summoner2Id': 12}",8200,"[8214, 8275, 8210, 8237]",8000,"[8299, 9105]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 3158, 'item1': 4629, 'item2': 1082, 'item3': 3089, 'item4': 2508, 'item5': 3147}","{'summoner1Id': 4, 'summoner2Id': 6}","[32, 39, 99, 266, -1]","[51, 799, 35, 895, 55]"
NA1_5244438737,MIDDLE,4VNd3G8EgxKoXa1jb2nmFHedZ72IpHhIuINon3hUVG5FxEnqduWFdwNwm669rJho8ABooaG7XrMVMQ,Chogath,hAuuh_IG6XlhaORDJF6o-SSCdUiSG0f9BBVbudtF-71B31_ngEZW3G7KvgGRGDTnMmAtaeSktZ9gtQ,Syndra,8100,"[9923, 8126, 8140, 8106]",8400,"[8444, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 6655, 'item2': 3009, 'item3': 1082, 'item4': 3135, 'item5': 4629}","{'summoner1Id': 12, 'summoner2Id': 4}",8300,"[8369, 8304, 8345, 8347]",8200,"[8226, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 6655, 'item1': 4646, 'item2': 3020, 'item3': 3113, 'item4': 3108, 'item5': 1056}","{'summoner1Id': 12, 'summoner2Id': 4}","[32, 39, 99, 266, -1]","[51, 799, 35, 895, 55]"
NA1_5244438737,JUNGLE,fTiSr9NFipBUaQIX9JaMOhQ_oiXRmU26U1-020dexfm4ZYE0rV95GusA04sNVjrNCOp0oouF5YcJ2g,Darius,UfuL1bz0zvD67qS2a2UQN66FyoCvkZaSXoie86YChqbmGNlivPAu3DWDMGjrQWNtRoGXszXjlEJCJw,Vi,8200,"[8230, 8275, 8234, 8232]",8000,"[9111, 9104]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3742, 'item1': 3009, 'item2': 3142, 'item3': 3053, 'item4': 0, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}",8100,"[9923, 8143, 8140, 8105]",8000,"[9104, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3071, 'item1': 6692, 'item2': 3047, 'item3': 2021, 'item4': 1036, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 11}","[32, 39, 99, 266, -1]","[51, 799, 35, 895, 55]"
NA1_5244438737,BOTTOM,1i869t5KY6nymc0jcnGQlx7C6UXESZR2kaf5p9Mbc9JkOrIlDTMWc7VGnk7GO6QfX30Tbazy8njnhQ,Kaisa,_GenLeVqNoRlYMCrvPNowPhm8Pf7ebwVWTxWAXe9jOo9hc_Qzd0iL8itRmBHp9nzRcJbaVGPgiFlLA,MissFortune,8000,"[8008, 8009, 9103, 8014]",8300,"[8345, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6672, 'item2': 3115, 'item3': 3124, 'item4': 3172, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8010, 9111, 9105, 8299]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6672, 'item1': 3006, 'item2': 3035, 'item3': 6670, 'item4': 0, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}","[32, 39, 99, 266, -1]","[51, 799, 35, 895, 55]"
NA1_5244438737,UTILITY,UxYvHBrDJtBlfYYXFl5LhrehkieotI1qS4sz9QFDdqWs-481OBd-WISG_3yziQ2otsVznsfwbRHhpw,Senna,6hjjcN8XTFWxeqoYKBW86BRo1Z-CIpYi70mCqL4PBXUvaynTO9WEwsTN7p3rgg5zXr3ZGI9z75DiDw,Nami,8400,"[8437, 8463, 8473, 8451]",8000,"[9104, 8009]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3877, 'item1': 3009, 'item2': 3153, 'item3': 3071, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 7}",8200,"[8214, 8226, 8210, 8237]",8300,"[8345, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3870, 'item1': 4005, 'item2': 3158, 'item3': 6617, 'item4': 2022, 'item5': 1052}","{'summoner1Id': 4, 'summoner2Id': 7}","[32, 39, 99, 266, -1]","[51, 799, 35, 895, 55]"
NA1_5243614156,TOP,QeWuSm1Weh6LvojushaHvgNPmBJI3O82BlSJyrBcBk75YJtwjIa7_-WMOjzkfnVYkFNfzk1dLVa9rQ,Kayle,IvVBw48ErEtUF4EXnHKT4MP8054YRe4wOu8tdzoG3yslYAPFFytnl_3LAlowPRoqxyya37JKsJB8uA,Tryndamere,8000,"[8008, 9101, 9104, 8014]",8400,"[8473, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3124, 'item1': 3006, 'item2': 3115, 'item3': 1058, 'item4': 4633, 'item5': 6653}","{'summoner1Id': 12, 'summoner2Id': 4}",8400,"[8437, 8446, 8444, 8453]",8000,"[8299, 9104]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3072, 'item1': 3074, 'item2': 3153, 'item3': 3172, 'item4': 0, 'item5': 0}","{'summoner1Id': 6, 'summoner2Id': 4}","[32, 55, 518, 45, 86]","[39, 22, 800, 32, 24]"
NA1_5243614156,MIDDLE,gb25NW5TvlPWqlZx44DRyimVFZnl0OQiRQ2SlJqiJepgnzZH5eug70AnH6Qt6AjYRC3u5_YqeDmkSg,Hwei,ShNZpkHvhE2oi2w90jGdFMK1yhwSx8RvUvzLRyrqCxaW0yTOU-6yZDJ-x7gMW6cR59qAVN8rH8GQDw,Yone,8200,"[8229, 8226, 8210, 8237]",8000,"[8017, 9105]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 6657, 'item1': 3158, 'item2': 6653, 'item3': 4645, 'item4': 1058, 'item5': 1058}","{'summoner1Id': 12, 'summoner2Id': 4}",8000,"[8008, 9101, 9104, 8299]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1054, 'item1': 3006, 'item2': 3153, 'item3': 6673, 'item4': 3091, 'item5': 1036}","{'summoner1Id': 12, 'summoner2Id': 4}","[32, 55, 518, 45, 86]","[39, 22, 800, 32, 24]"
NA1_5243614156,JUNGLE,DyNjo8u2s9WUly1YVGtrHIUN5r6qZ-gn-NeEZMJCy3h9XfM9Yc_UEj1hRQEuuqCSRRjKqfBWmfen2A,Kayn,GQOPGFuX59g9on0t2FKat_K-gHEMmvQ7BHaHXqR8UygY2dwJfO3SeZxRG2JVHXIw3Uf-MQTAFARyYw,Graves,8000,"[8010, 9111, 9105, 8299]",8200,"[8224, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3814, 'item1': 3142, 'item2': 3158, 'item3': 6697, 'item4': 3035, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8021, 9111, 9104, 8014]",8100,"[8137, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3174, 'item1': 3142, 'item2': 6676, 'item3': 3033, 'item4': 3031, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}","[32, 55, 518, 45, 86]","[39, 22, 800, 32, 24]"
NA1_5243614156,BOTTOM,blGgrqfRDUZebP2SjIY2WMFs8Efr-g569sKtfIt_XGPEujpcxHx5cUysYDu60i0jiuwhcWQO3Yjnmg,Sivir,YXGCNkYhds7pLANXtEKsOjS6PaYPFuD59aYm4ZLfbffSbpwmvKH6gIVxuYZgL0jM1dEumU3B6ZATXw,Samira,8000,"[8021, 8009, 9104, 8017]",8400,"[8446, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3508, 'item1': 3032, 'item2': 3031, 'item3': 3006, 'item4': 3086, 'item5': 1042}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8010, 9111, 9103, 8299]",8100,"[8139, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6676, 'item2': 3047, 'item3': 6673, 'item4': 3033, 'item5': 3031}","{'summoner1Id': 21, 'summoner2Id': 4}","[32, 55, 518, 45, 86]","[39, 22, 800, 32, 24]"
NA1_5243614156,UTILITY,G58kits246wegn6wIQaAuUeI51eqT5PPPaP8tlh6MgFGgeyJHamToqSLb7dMrpy5dmPTopK7tgoCAg,Zyra,S6i3CfjlFgszWVVBnIeWl7lak2CDUCqTilfdZa1r56E7CMj6O6Zn9__Wh7R3EZ91Ji-JIAoyqEXcDQ,Leona,8200,"[8229, 8226, 8210, 8237]",8100,"[8126, 8105]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 6653, 'item2': 3020, 'item3': 3916, 'item4': 6655, 'item5': 1052}","{'summoner1Id': 14, 'summoner2Id': 4}",8400,"[8439, 8463, 8473, 8242]",8100,"[8126, 8135]","{'defense': 5011, 'flex': 5001, 'offense': 5007}","{'item0': 3869, 'item1': 3068, 'item2': 3190, 'item3': 1033, 'item4': 3158, 'item5': 3110}","{'summoner1Id': 3, 'summoner2Id': 4}","[32, 55, 518, 45, 86]","[39, 22, 800, 32, 24]"
NA1_5245191244,TOP,wfhZxTPZrkR-IYzh4y86AbXsZyzqcti70t4d9z-gJRhmD9lZxF1ZJ-hHprBHC4LlahJeJPGECqFI9Q,Mordekaiser,Bpp3GELLN9EtXHbklYJ4uix8AJo21rpJJ4CQtUJ1iLb2N_x0vLWo-x14iU_sgGXbboMDYXKM005WNA,Chogath,8000,"[8010, 9111, 9105, 8299]",8400,"[8453, 8473]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3116, 'item1': 3047, 'item2': 3916, 'item3': 4633, 'item4': 3065, 'item5': 1026}","{'summoner1Id': 4, 'summoner2Id': 12}",8100,"[9923, 8126, 8140, 8106]",8200,"[8224, 8234]","{'defense': 5001, 'flex': 5010, 'offense': 5008}","{'item0': 1056, 'item1': 2065, 'item2': 3111, 'item3': 3742, 'item4': 3108, 'item5': 1052}","{'summoner1Id': 4, 'summoner2Id': 12}","[99, 25, 131, 56, 114]","[19, 11, 895, 131, 23]"
NA1_5245191244,MIDDLE,qgN9dF_gD7fo-hssIfxWKb1QZ0ChlIXPrHU1Nq25nSqAagfsRSdGvgZ0rqxPS6IRQDUS2IG-tlm1MA,Ekko,UX8eKABZwLK0DI1_YXeD4pHUabx6iSliAb7K9ukTYR48_ZZuoh1TDia_-lf1ZrVcX6nzHVj-RhwGbw,Orianna,8100,"[9923, 8143, 8137, 8106]",8400,"[8473, 8446]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 3089, 'item1': 4646, 'item2': 3041, 'item3': 3175, 'item4': 3115, 'item5': 3100}","{'summoner1Id': 12, 'summoner2Id': 4}",8200,"[8214, 8226, 8210, 8237]",8000,"[8009, 8014]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 4645, 'item1': 4630, 'item2': 1026, 'item3': 6655, 'item4': 0, 'item5': 3020}","{'summoner1Id': 4, 'summoner2Id': 12}","[99, 25, 131, 56, 114]","[19, 11, 895, 131, 23]"
NA1_5245191244,JUNGLE,UR3Bl6Y_xZ9qjIezOzn-syZi2CvKu5Ojxg5ZfdPHmXm3b2DtoVpiDiQK6OZZF49MAy6RylHGAH7kvg,Darius,X_ovAkwIKGfvmm3fV8SHCVcwZfHG9HGrSJM1yUOKIADmvVc4labylcGhIimsM6A9IqPCkxmsR2OZiA,Kayn,8200,"[8230, 8275, 8234, 8232]",8000,"[9104, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3742, 'item1': 3142, 'item2': 3170, 'item3': 4401, 'item4': 1037, 'item5': 2021}","{'summoner1Id': 4, 'summoner2Id': 11}",8100,"[8128, 8143, 8140, 8135]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 6694, 'item1': 3142, 'item2': 6696, 'item3': 6701, 'item4': 2422, 'item5': 3134}","{'summoner1Id': 11, 'summoner2Id': 4}","[99, 25, 131, 56, 114]","[19, 11, 895, 131, 23]"
NA1_5245191244,BOTTOM,FVilVFZaLJmTifpp_4YKJcr8XcrUXVqmOobx86Bn88i9E9tWMs7C2UlbFsBFi01pjRVlqf5WSlYhNw,Caitlyn,MLJEybaioSjCiSG539Pi55-gIC3kRFLhY_FlQTYZ-_dPAnU8ctHeJUzvN5CwQktHdtrKYPE7FGCqtg,MissFortune,8000,"[8021, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6676, 'item2': 3031, 'item3': 3170, 'item4': 3094, 'item5': 3035}","{'summoner1Id': 1, 'summoner2Id': 4}",8000,"[8005, 8009, 9103, 8014]",8300,"[8304, 8345]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3031, 'item1': 0, 'item2': 3072, 'item3': 3009, 'item4': 3508, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}","[99, 25, 131, 56, 114]","[19, 11, 895, 131, 23]"
